06270.703125,1.000000,543.000000,0.000000,0.000000,293.000000,1.000000,1.000000,0.000000,1000.305786,0.750000,0.750000,1.000000,128170.703125,1.000000,543.000000,0.000000,0.000000,293.000000,1.000000,1.000000,0.000000,1000.304932,0.750000,0.750000,1.000000,0.002000000,0.000001110,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000
0.600000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000856,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
0.700000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000856,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
0.800000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000856,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
0.900000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000856,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
1.000000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000856,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
1.100000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000857,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
1.200000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000855,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
1.300000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000854,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
1.400000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000856,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
1.500000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000855,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
1.600000,0.100000,292.799988,0.000000,0.000000,267.799988,0.100000,0.273745,0.014525,1.000855,0.205309,0.205309,1.000000,0.000100000,0.000001113,0.006600,0.000000,-2.075014,0.000000,0.000000,2.075014,0.205309,0.000000
